Timestamp,AT,V,AP,RH,PE,CO2,Predicted_PE,Residual,Anomaly
2020-05-05 19:00:00,31.58,66.54,1003.26,54.0,429.73,352.66248588909804,430.07620230377813,-0.3462023037781137,1
2020-05-05 20:00:00,22.85,59.15,1014.74,63.92,448.61,366.48162777629585,446.92881436133644,1.6811856386635782,1
2020-05-05 21:00:00,25.41,68.94,1007.21,69.2,436.95,358.1467009470889,436.76426944766945,0.18573055233053992,1
2020-05-05 22:00:00,14.41,40.71,1016.78,69.77,467.01,383.46910162493793,467.6452458840707,-0.6352458840706845,1
2020-05-05 23:00:00,3.4,39.64,1011.1,83.43,459.86,394.77587617514166,481.43399533553867,-21.573995335538655,-1
2020-05-06 00:00:00,28.12,44.89,1009.18,47.14,441.13,363.4069970003782,443.17926463460765,-2.0492646346076526,1
2020-05-06 01:00:00,28.07,70.32,1007.17,67.02,430.29,355.1114198923602,433.0627071858051,-2.772707185805075,1
2020-05-06 02:00:00,22.61,54.42,1014.74,75.87,453.86,369.04627365087674,450.056431281557,3.803568718442989,1
2020-05-06 03:00:00,22.88,65.48,1017.33,66.26,447.14,366.0337078499098,446.3825705486705,0.7574294513294717,1
2020-05-06 04:00:00,19.24,56.89,1014.29,72.97,452.64,371.102457464539,452.5639725177305,0.07602748226946687,1
2020-05-06 05:00:00,21.31,58.05,1012.94,88.39,446.76,367.0235001043741,447.589634273627,-0.8296342736269935,1
2020-05-06 06:00:00,24.15,64.63,1020.72,58.06,448.87,366.0283274244119,446.3760090541609,2.49399094583913,1
2020-05-06 07:00:00,21.62,58.59,1012.93,67.05,445.92,368.40879763152975,449.27902150186554,-3.359021501865527,1
2020-05-06 08:00:00,23.84,49.21,1013.85,50.36,447.09,368.2557280685955,449.0923513031653,-2.0023513031653124,1
2020-05-06 09:00:00,19.59,66.54,1012.73,85.84,447.16,367.4889859553097,448.1572999454997,-0.9972999454996625,1
2020-05-06 10:00:00,12.75,39.58,1010.8,77.31,473.46,386.0896280698158,470.84100984123876,2.618990158761221,1
2020-05-06 11:00:00,26.68,68.08,1011.41,67.33,433.04,357.39364474412315,435.84590822454044,-2.805908224540417,1
2020-05-06 12:00:00,10.63,40.67,1017.13,66.12,483.27,391.85097009467415,477.86703670082215,5.402963299177827,1
2020-05-06 13:00:00,20.03,66.86,1013.05,64.59,450.93,368.48050786001755,449.3664730000214,1.563526999978592,1
2020-05-06 14:00:00,18.78,54.2,1012.05,89.25,448.04,371.5404869920473,453.09815486835043,-5.058154868350414,1
2020-05-06 15:00:00,25.6,56.9,1006.35,81.58,437.82,360.7129534767621,439.8938457033684,-2.07384570336842,1
2020-05-06 16:00:00,21.29,59.04,1012.49,84.23,445.37,366.61459083409426,447.0909644318223,-1.7209644318222672,1
2020-05-06 17:00:00,6.04,41.14,1027.8,86.4,480.39,395.95335885494035,482.869949823098,-2.479949823098025,1
2020-05-06 18:00:00,15.2,39.0,1016.1,72.76,463.88,382.3766819746526,466.3130267983569,-2.4330267983568774,1
2020-05-06 19:00:00,19.77,49.39,1019.02,91.03,451.05,371.2873086970777,452.7894008500948,-1.7394008500947962,1
2020-05-06 20:00:00,31.98,73.42,1010.66,60.06,432.2,354.95789676985015,432.87548386567096,-0.6754838656709694,1
2020-05-06 21:00:00,8.36,40.67,1014.99,73.65,489.1,395.9052261558647,482.8112514095911,6.288748590408943,1
2020-05-06 22:00:00,8.68,41.82,1032.83,73.62,478.61,392.5453340469194,478.7138220084383,-0.1038220084382715,1
2020-05-06 23:00:00,11.64,40.1,1015.5,87.05,477.2,389.4272756996391,474.91131182882816,2.2886881711718274,1
2020-05-07 00:00:00,11.49,44.2,1018.79,91.14,475.51,387.06259997353254,472.0275609433324,3.4824390566676016,1
2020-05-07 01:00:00,26.2,71.14,1007.92,72.95,431.7,356.74203899664263,435.0512670690764,-3.351267069076414,1
2020-05-07 02:00:00,30.51,70.79,1004.55,56.05,428.79,353.6935422303126,431.33358808574707,-2.5435880857470465,1
2020-05-07 03:00:00,12.49,38.25,1012.61,83.32,470.63,386.48848030378,471.3274150046098,-0.6974150046098089,1
2020-05-07 04:00:00,9.42,41.4,1030.38,87.8,472.99,390.118435464526,475.7541895908854,-2.764189590885394,1
2020-05-07 05:00:00,28.41,61.47,1008.94,56.56,442.54,360.4439701917842,439.565817307054,2.9741826929460444,1
2020-05-07 06:00:00,34.66,74.33,1012.0,32.19,425.89,353.707319914066,431.3503901391049,-5.460390139104902,1
2020-05-07 07:00:00,8.27,40.69,1020.13,86.1,484.97,395.0878919319566,481.81450235604467,3.155497643955357,1
2020-05-07 08:00:00,25.38,74.67,1016.61,81.34,435.41,356.99354813644675,435.35798553225214,0.0520144677478811,1
2020-05-07 09:00:00,25.65,49.3,1003.73,68.48,440.05,361.9121937581762,441.35633385143444,-1.306333851434431,1
2020-05-07 10:00:00,28.04,74.33,1013.53,48.65,432.92,357.3400642855847,435.7805662019326,-2.8605662019325564,1
2020-05-07 11:00:00,21.43,46.97,1013.94,61.25,457.68,372.65293312916293,454.4547964989792,3.2252035010208147,1
2020-05-07 12:00:00,28.25,66.54,1011.02,43.77,439.67,357.94719540491553,436.52097000599457,3.1490299940054456,1
2020-05-07 13:00:00,18.51,58.46,1017.21,88.1,448.39,369.19454428238146,450.23724912485545,-1.847249124855466,1
2020-05-07 14:00:00,6.58,40.67,1020.18,71.07,494.84,398.97596504398854,486.5560549316934,8.283945068306593,1
2020-05-07 15:00:00,24.49,70.79,1005.51,88.65,430.54,358.57257433147004,437.28362723350006,-6.743627233500035,1
2020-05-07 16:00:00,9.82,41.04,1026.72,77.28,473.98,391.05785726660173,476.8998259348802,-2.91982593488018,1
2020-05-07 17:00:00,18.88,65.94,1010.43,85.54,445.61,367.87509658921664,448.62816657221543,-3.0181665722154207,1
2020-05-07 18:00:00,11.53,41.39,1018.39,85.52,474.49,388.34948398351685,473.5969316872157,0.893068312784294,1
2020-05-07 19:00:00,14.69,53.82,1016.54,63.49,463.52,378.99864995298265,462.1934755524179,1.3265244475820737,1
2020-05-07 20:00:00,27.33,68.94,1007.04,61.83,431.96,356.46568090812843,434.71424500991276,-2.754245009912779,1
2020-05-07 21:00:00,17.86,50.88,1015.59,88.28,457.33,373.51305878229255,455.50373022230804,1.826269777691948,1
2020-05-07 22:00:00,31.59,58.9,1003.39,47.6,440.52,357.68768015977736,436.20448799972854,4.31551200027144,1
2020-05-07 23:00:00,21.13,47.43,1006.97,64.26,448.83,369.10723123249073,450.1307697957204,-1.3007697957204414,1
2020-05-08 00:00:00,29.72,71.97,1008.6,79.25,431.22,353.84156818011587,431.51410753672667,-0.29410753672664214,1
2020-05-08 01:00:00,29.03,67.79,1010.86,54.03,445.03,357.2225302531546,435.6372320160422,9.392767983957754,-1
2020-05-08 02:00:00,8.94,43.13,1014.82,76.66,483.63,394.2883677086277,480.83947281539963,2.7905271846003643,1
2020-05-08 03:00:00,19.09,43.14,1012.34,45.75,463.3,379.0735922731096,462.28486862574346,1.0151313742565549,1
2020-05-08 04:00:00,23.03,54.42,1014.42,74.98,453.77,368.69413879521045,449.62699853074446,4.143001469255523,1
2020-05-08 05:00:00,15.15,39.58,1011.94,73.63,466.78,382.39684146173136,466.3376115386968,0.44238846130315324,1
2020-05-08 06:00:00,25.73,66.54,1010.07,55.97,437.07,359.49304934217923,438.40615773436497,-1.3361577343649742,1
2020-05-08 07:00:00,32.38,77.24,1007.7,61.15,430.96,354.67461142024655,432.53001392712997,-1.5700139271299918,1
2020-05-08 08:00:00,22.69,64.45,1012.82,45.03,450.65,367.6992279709119,448.4136926474536,2.236307352546362,1
2020-05-08 09:00:00,25.03,57.5,1014.96,62.23,449.48,365.6506323387504,445.9154052911591,3.5645947088409002,1
2020-05-08 10:00:00,15.46,42.07,1017.9,81.12,459.15,380.64888141212685,464.20595294161814,-5.055952941618159,1
2020-05-08 11:00:00,22.72,58.82,1012.54,77.72,448.67,365.2075118987122,445.3750145106247,3.2949854893753354,1
2020-05-08 12:00:00,8.53,43.14,1012.25,78.88,480.08,395.29637850027245,482.06875426862496,-1.988754268624973,1
2020-05-08 13:00:00,16.82,41.66,1010.49,63.14,465.64,379.4867463366593,462.78871504470646,2.851284955293522,1
2020-05-08 14:00:00,19.45,58.95,1017.79,93.46,445.1,368.2522391673436,449.08809654554096,-3.988096545540941,1
2020-05-08 15:00:00,13.72,34.03,1018.57,65.95,469.25,384.31346505910886,468.6749573891572,0.575042610842786,1
2020-05-08 16:00:00,9.44,39.82,1013.26,91.55,483.18,392.6657255052452,478.8606408600551,4.319359139944879,1
2020-05-08 17:00:00,22.58,41.54,1013.21,71.33,460.95,373.19913674231765,455.12089846624104,5.829101533758944,1
2020-05-08 18:00:00,16.36,39.99,1008.91,72.48,462.5,379.75495604996934,463.1158000609382,-0.615800060938227,1
2020-05-08 19:00:00,29.62,71.8,1011.05,63.13,438.55,355.1046954067568,433.0545065936058,5.495493406394189,1
2020-05-08 20:00:00,26.13,73.21,1002.12,92.02,435.34,354.88607960996575,432.78790196337286,2.5520980366271147,1
2020-05-08 21:00:00,12.02,39.69,1006.05,84.66,470.17,387.79664246531155,472.92273471379457,-2.7527347137945526,1
2020-05-08 22:00:00,16.02,44.21,1020.97,85.64,462.51,379.06633939059634,462.2760236470687,0.23397635293127905,1
2020-05-08 23:00:00,22.9,49.3,1003.45,80.95,441.77,363.3603088901291,443.1223279147916,-1.3523279147916014,1
2020-05-09 00:00:00,18.81,52.08,1004.43,99.6,450.87,369.3441796889221,450.4197313279538,0.4502686720462066,1
2020-05-09 01:00:00,31.26,76.09,1006.66,63.91,430.36,355.7633401645659,433.8577319080072,-3.4977319080072107,1
2020-05-09 02:00:00,10.07,40.92,1021.84,84.18,471.71,390.535223052196,476.2624671368244,-4.5524671368244185,1
2020-05-09 03:00:00,15.28,44.58,1016.45,83.07,467.92,381.1730387977967,464.84516926560576,3.0748307343942543,1
2020-05-09 04:00:00,17.29,42.86,1014.38,72.3,464.27,380.53085728385196,464.0620210778683,0.20797892213170144,1
2020-05-09 05:00:00,14.6,39.31,1011.11,72.52,464.16,382.8089515158864,466.84018477547124,-2.6801847754712185,1
2020-05-09 06:00:00,18.43,57.76,1016.13,87.34,452.65,370.60455062333136,451.9567690528432,0.6932309471567919,1
2020-05-09 07:00:00,17.3,43.72,1009.64,77.86,456.55,376.98303838351467,459.7354126628228,-3.1854126628227846,1
2020-05-09 08:00:00,19.84,56.89,1013.23,78.32,447.92,370.23156344788504,451.50190664376225,-3.581906643762238,1
2020-05-09 09:00:00,29.42,56.9,1006.51,53.6,439.51,359.2405653327367,438.09825040577647,1.4117495942235223,1
2020-05-09 10:00:00,14.04,44.21,1021.93,86.12,468.64,382.4806075687342,466.4397653277246,2.2002346722753714,1
2020-05-09 11:00:00,9.51,40.81,1015.69,82.52,475.29,393.19138016452774,479.5016831274729,-4.211683127472895,1
2020-05-09 12:00:00,30.29,74.16,1008.77,75.23,431.39,354.25493705011263,432.01821591477153,-0.6282159147715447,1
2020-05-09 13:00:00,14.55,44.84,1023.83,87.6,465.14,380.919216988376,464.5356304736293,0.6043695263707036,1
2020-05-09 14:00:00,16.58,38.01,1023.5,60.14,464.03,380.79602056911006,464.3853909379391,-0.35539093793914844,1
2020-05-09 15:00:00,33.82,73.03,1013.49,42.17,439.3,355.25216011364074,433.23434160200094,6.065658397999073,1
2020-05-09 16:00:00,13.73,41.92,1031.01,64.92,466.29,383.13385638030496,467.23641021988414,-0.9464102198841147,1
2020-05-09 17:00:00,21.11,43.43,1010.1,62.62,447.83,370.9597091932154,452.38988926001883,-4.559889260018849,1
2020-05-09 18:00:00,24.81,63.94,1018.76,44.51,444.26,364.8822037849769,444.97829729875235,-0.7182972987523613,1
2020-05-09 19:00:00,26.44,59.15,1013.35,60.71,439.65,363.2119006236277,442.94134222393626,-3.291342223936283,1
2020-05-09 20:00:00,31.23,66.75,1017.48,36.55,433.9,355.329947701108,433.32920451354636,0.5707954864536191,1
2020-05-09 21:00:00,10.15,41.46,1019.56,81.79,479.32,391.7649954271521,477.7621895453075,1.5578104546925147,1
2020-05-09 22:00:00,20.46,66.05,1014.93,78.51,454.06,368.4089107948249,449.2791595058841,4.780840494115921,1
2020-05-09 23:00:00,21.93,60.84,1018.96,76.8,440.76,366.3055152090404,446.7140429378542,-5.954042937854183,1
2020-05-10 00:00:00,28.08,73.17,1011.19,73.1,430.8,355.59548600101346,433.653031708553,-2.853031708552976,1
2020-05-10 01:00:00,23.63,60.93,1006.41,83.06,439.9,361.61818799753905,440.9977902409013,-1.097790240901304,1
2020-05-10 02:00:00,14.05,40.69,1015.66,74.39,470.9,384.05867751203857,468.3642408683397,2.5357591316602566,1
2020-05-10 03:00:00,23.91,50.23,1017.25,68.57,455.41,368.2054960362693,449.0310927271577,6.378907272842298,1
2020-05-10 04:00:00,23.47,51.3,1011.89,74.1,448.65,366.9366212170877,447.48368441108255,1.1663155889174277,1
2020-05-10 05:00:00,19.7,51.3,1014.88,88.1,454.94,372.46490382240415,454.22549246634657,0.7145075336534319,1
2020-05-10 06:00:00,28.14,76.86,1000.7,70.17,434.68,354.9303042154564,432.84183440909317,1.83816559090684,1
2020-05-10 07:00:00,32.16,66.25,1008.17,56.88,434.5,355.94482408466956,434.0790537617922,0.4209462382078186,1
2020-05-10 08:00:00,30.9,73.42,1011.21,65.32,433.44,354.97019399820715,432.89048048561847,0.5495195143815295,1
2020-05-10 09:00:00,11.64,40.22,1010.58,80.84,477.52,389.68314369342886,475.22334596759623,2.296654032403751,1
2020-05-10 10:00:00,19.48,63.09,1019.28,78.04,449.6,370.0182412015358,451.24175756284853,-1.641757562848511,1
2020-05-10 11:00:00,15.89,38.73,1001.45,74.37,465.76,379.8155946865107,463.18974961769595,2.570250382304039,1
2020-05-10 12:00:00,23.03,59.04,1011.85,81.24,444.85,364.1519145364892,444.0877006542551,0.762299345744907,1
2020-05-10 13:00:00,15.83,45.01,1013.39,81.9,460.22,379.02052150451317,462.2201481762356,-2.000148176235598,1
2020-05-10 14:00:00,4.31,38.5,1011.75,82.08,492.92,401.331373255701,489.4285039703671,3.4914960296329127,1
2020-05-10 15:00:00,24.2,68.67,1006.72,78.08,444.09,359.2201649907095,438.0733719398897,6.016628060110293,1
2020-05-10 16:00:00,24.86,63.47,1011.5,71.78,441.68,362.83445612495444,442.4810440548225,-0.801044054822512,1
2020-05-10 17:00:00,27.77,63.87,1017.97,38.77,444.06,362.54489070602983,442.12791549515833,1.9320845048416686,1
2020-05-10 18:00:00,29.49,70.98,1007.83,79.08,434.43,355.01848446834924,432.94937130286496,1.480628697135046,1
2020-05-10 19:00:00,20.98,42.23,1012.9,70.7,462.27,375.41178991537515,457.81925599436,4.45074400563999,1
2020-05-10 20:00:00,27.16,72.58,1009.24,90.26,429.59,354.92470639168647,432.8350077947396,-3.2450077947396494,1
2020-05-10 21:00:00,25.96,68.08,1011.34,71.57,432.82,358.55202769023896,437.25857035395,-4.438570353950013,1
2020-05-10 22:00:00,11.28,42.44,1014.62,99.78,473.36,387.2105098560354,472.2079388488237,1.1520611511763263,1
2020-05-10 23:00:00,30.36,71.8,1010.9,63.27,437.4,354.7388829192472,432.60839380396004,4.791606196039936,1
2020-05-11 00:00:00,25.47,65.34,1015.3,50.31,445.39,364.0760429579739,443.9951743389926,1.39482566100736,1
2020-05-11 01:00:00,27.51,73.77,1002.42,90.88,436.91,354.11232849168437,431.8443030386395,5.065696961360516,1
2020-05-11 02:00:00,30.02,69.04,1009.68,56.01,440.49,356.75977567641615,435.0728971663612,5.417102833638808,1
2020-05-11 03:00:00,10.15,41.62,1015.86,97.4,463.89,384.95844564361306,469.46151907757695,-5.571519077576966,1
2020-05-11 04:00:00,28.8,71.77,1006.41,66.03,426.87,354.04707258646334,431.7647226664187,-4.894722666418716,1
2020-05-11 05:00:00,22.36,51.43,1007.47,87.33,442.53,364.5408413648001,444.5620016643904,-2.032001664390407,1
2020-05-11 06:00:00,33.67,80.18,1010.83,60.87,431.99,355.0452657366975,432.9820313862165,-0.9920313862164676,1
2020-05-11 07:00:00,8.35,43.52,1022.78,97.34,479.31,391.1032046377152,476.95512760696977,2.3548723930302344,1
2020-05-11 08:00:00,24.12,51.43,1006.55,83.77,441.49,362.90198133255,442.56339186896344,-1.0733918689634265,1
2020-05-11 09:00:00,25.53,71.85,1009.19,74.7,431.26,356.42052800532673,434.6591804943009,-3.3991804943009356,1
2020-05-11 10:00:00,15.26,41.2,1016.0,76.06,467.98,382.3542782529587,466.28570518653504,1.6942948134649782,1
2020-05-11 11:00:00,15.36,41.66,1012.41,62.32,466.7,382.2968986839412,466.21573010236733,0.4842698976326574,1
2020-05-11 12:00:00,12.73,40.27,1005.68,68.77,475.61,386.34201483641755,471.14879858099704,4.461201419002975,1
2020-05-11 13:00:00,27.67,71.64,1004.41,78.14,433.29,355.37615338678927,433.3855529107186,-0.09555291071859529,1
2020-05-11 14:00:00,26.64,73.56,1004.98,93.31,432.93,353.8419733916637,431.5146016971509,1.4153983028490984,1
2020-05-11 15:00:00,25.09,58.95,1016.99,53.16,443.26,365.0256071447694,445.1531794448408,-1.8931794448408255,1
2020-05-11 16:00:00,13.09,43.67,1012.22,91.91,474.45,384.0632027254559,468.36975942128765,6.080240578712335,1
2020-05-11 17:00:00,15.06,41.85,1016.78,88.23,466.72,381.0282028464248,464.6685400566156,2.0514599433844296,1
2020-05-11 18:00:00,30.03,70.02,1010.07,64.2,436.88,355.7347699196986,433.82289014597393,3.0571098540260664,1
2020-05-11 19:00:00,26.85,69.84,1002.84,81.31,426.58,353.85714126657206,431.5330991055757,-4.9530991055756886,1
2020-05-11 20:00:00,14.13,43.7,1015.94,80.89,469.28,383.1413381102376,467.2455342807776,2.0344657192223963,1
2020-05-11 21:00:00,12.36,37.73,1021.36,65.45,470.39,386.4252619813768,471.25031948948396,-0.8603194894839703,1
2020-05-11 22:00:00,12.91,40.73,1017.66,93.66,464.61,383.12561205156805,467.22635616044886,-2.616356160448845,1
2020-05-11 23:00:00,25.79,63.9,1014.39,60.49,442.7,364.4640913405119,444.46840407379506,-1.7684040737950681,1
2020-05-12 00:00:00,17.28,44.92,1024.39,76.08,459.26,378.3741384192097,461.43187612098745,-2.171876120987463,1
2020-05-12 01:00:00,15.86,43.02,1012.18,40.33,466.6,383.0626956319301,467.149628819427,-0.549628819426971,1
2020-05-12 02:00:00,21.95,60.95,1015.22,75.09,450.38,367.28911967038187,447.91356057363646,2.466439426363536,1
2020-05-12 03:00:00,8.4,38.5,1013.67,69.13,486.5,395.6488037654676,482.49854117739955,4.001458822600455,1
2020-05-12 04:00:00,26.62,70.36,1005.15,84.99,441.28,354.5624866662306,432.3932764222325,8.886723577767498,-1
2020-05-12 05:00:00,20.56,43.79,1015.85,45.7,462.11,377.30473046568267,460.12772008010086,1.982279919899156,1
2020-05-12 06:00:00,15.86,49.69,1015.59,87.26,462.84,376.87226759903365,459.600326340285,3.239673659714981,1
2020-05-12 07:00:00,31.01,74.16,1010.89,56.52,434.64,355.2481577255355,433.229460640897,1.4105393591029838,1
2020-05-12 08:00:00,22.49,58.82,1009.73,85.19,444.11,363.4884562242874,443.27860515157005,0.8313948484299658,1
2020-05-12 09:00:00,15.66,43.99,1021.18,88.62,467.57,379.18328602067,462.418641488622,5.151358511378021,1
2020-05-12 10:00:00,11.86,40.55,1019.82,91.45,473.31,387.2976844069505,472.3142492767689,0.9957507232310832,1
2020-05-12 11:00:00,19.12,45.01,1014.0,59.95,453.24,376.58665186389436,459.2520144681639,-6.012014468163898,1
2020-05-12 12:00:00,17.27,44.9,1007.85,78.8,454.19,376.48512199762126,459.12819755807476,-4.938197558074762,1
2020-05-12 13:00:00,20.24,56.65,1020.72,62.9,455.49,374.2530763902102,456.4061907197686,-0.916190719768565,1
2020-05-12 14:00:00,28.18,67.17,1006.84,75.55,438.49,355.0271291082791,432.95991354668183,5.530086453318177,1
2020-05-12 15:00:00,12.24,41.62,1013.38,90.26,461.23,384.2600882107801,468.6098636716831,-7.379863671683097,1
2020-05-12 16:00:00,6.25,39.04,1019.65,71.27,484.14,398.5731220747922,486.0647830180393,-1.9247830180393066,1
2020-05-12 17:00:00,24.27,61.47,1007.84,80.85,448.66,361.60035259711657,440.9760397525812,7.683960247418838,1
2020-05-12 18:00:00,22.55,69.84,1006.57,76.29,438.54,361.66958049072605,441.06046401308055,-2.5204640130805274,1
2020-05-12 19:00:00,20.76,58.79,1017.22,78.75,447.07,368.22633869662576,449.05651060564117,-1.9865106056411719,1
2020-05-12 20:00:00,15.33,37.2,1013.4,78.99,466.81,382.3571659246814,466.28922673741636,0.5207732625836456,1
2020-05-12 21:00:00,22.12,63.91,1009.61,90.83,447.77,363.5929200545006,443.4060000664642,4.363999933535808,1
2020-05-12 22:00:00,16.65,46.18,1010.6,95.69,465.6,375.6080836253076,458.05863856744827,7.541361432551753,1
2020-05-12 23:00:00,30.37,76.09,1006.95,65.93,435.01,355.92313977790604,434.0526094852513,0.9573905147486812,1
2020-05-13 00:00:00,18.71,53.16,1013.26,82.64,455.7,372.8479372425576,454.6926063933629,1.0073936066370948,1
2020-05-13 01:00:00,12.99,40.55,1007.52,94.15,472.18,385.52266977801537,470.1495972902627,2.0304027097373023,1
2020-05-13 02:00:00,16.8,56.03,1020.65,85.26,461.96,376.1547959664442,458.7253609346881,3.2346390653118533,1
2020-05-13 03:00:00,15.49,39.0,1016.01,71.31,462.28,381.9208720910575,465.7571610866555,-3.477161086655542,1
2020-05-13 04:00:00,26.08,52.3,1007.03,63.34,442.44,363.0723316469532,442.771136154821,-0.3311361548210243,1
2020-05-13 05:00:00,24.18,59.92,1009.88,79.54,438.85,362.43264304548603,441.99102810425126,-3.141028104251234,1
2020-05-13 06:00:00,27.63,70.17,1000.42,85.22,432.46,353.6029418749336,431.22309984748,1.2369001525199792,1
2020-05-13 07:00:00,11.8,45.09,1013.21,89.68,470.57,386.62791796656717,471.49746093483805,-0.9274609348380523,1
2020-05-13 08:00:00,20.7,58.16,1016.73,68.19,453.22,370.9107401833405,452.33017095529334,0.889829044706687,1
2020-05-13 09:00:00,10.5,39.28,1016.55,91.75,480.92,391.40425409572975,477.32226109235336,3.597738907646658,1
2020-05-13 10:00:00,14.88,41.66,1009.4,67.15,468.55,381.6170957325259,465.3867021128365,3.1632978871635373,1
2020-05-13 11:00:00,28.21,73.06,1008.26,86.29,430.46,354.4964081381703,432.31269285142724,-1.852692851427264,1
2020-05-13 12:00:00,12.82,46.18,1018.53,88.46,466.06,383.21863317745255,467.33979655786897,-1.2797965578689627,1
2020-05-13 13:00:00,21.14,58.05,1012.98,87.27,449.74,367.8495641445275,448.59702944454574,1.1429705554542693,1
2020-05-13 14:00:00,4.93,38.44,1015.65,71.47,485.01,399.54881906012054,487.25465739039095,-2.2446573903909552,1
2020-05-13 15:00:00,26.25,66.56,1008.29,60.65,436.3,357.9632833733744,436.54058947972493,-0.2405894797249175,1
2020-05-13 16:00:00,14.95,42.74,1027.66,66.71,464.31,381.39580640235573,465.1168370760436,-0.806837076043621,1
2020-05-13 17:00:00,21.46,50.59,1016.75,67.14,453.67,371.93285052660934,453.57664698366995,0.0933530163300702,1
2020-05-13 18:00:00,14.35,49.83,1006.39,91.23,462.54,376.6859744409895,459.37313956218236,3.166860437817661,1
2020-05-13 19:00:00,14.18,53.82,1016.9,64.57,465.25,380.31892599468006,463.80356828619523,1.4464317138047704,1
2020-05-13 20:00:00,16.03,41.23,996.35,82.04,464.67,379.32939268037813,462.59682034192457,2.0731796580754462,1
2020-05-13 21:00:00,29.54,74.99,1005.0,69.69,432.94,356.0728770962643,434.235215971054,-1.2952159710540059,1
2020-05-13 22:00:00,25.26,65.61,1014.43,58.35,447.34,364.5960034244978,444.6292724688997,2.710727531100247,1
2020-05-13 23:00:00,12.33,37.73,1022.46,59.3,470.11,386.8160994574237,471.72695055783385,-1.6169505578338317,1
2020-05-14 00:00:00,24.67,61.5,1009.06,72.77,437.37,361.94916571907453,441.4014216086275,-4.031421608627511,1
2020-05-14 01:00:00,20.45,48.41,1010.81,86.7,444.69,368.54091389539775,449.44013889682657,-4.75013889682657,1
2020-05-14 02:00:00,20.39,64.15,1021.31,62.35,457.37,371.5503255330298,453.1101530890608,4.2598469109391885,1
2020-05-14 03:00:00,27.57,69.84,1004.91,68.37,426.6,355.19378023156355,433.16314662385804,-6.563146623858017,1
2020-05-14 04:00:00,16.58,46.18,1010.4,96.29,463.51,375.6080836253076,458.05863856744827,5.451361432551721,1
2020-05-14 05:00:00,25.18,69.23,1013.26,57.45,438.72,360.50426401058684,439.6393463543742,-0.91934635437417,1
2020-05-14 06:00:00,21.27,57.5,1014.53,80.76,453.34,368.15388854142475,448.9681567578351,4.371843242164857,1
2020-05-14 07:00:00,22.93,51.19,1009.3,82.8,443.57,364.3605884168224,444.3421809961249,-0.7721809961249164,1
2020-05-14 08:00:00,15.09,44.34,1019.46,60.49,468.8,382.0811102107403,465.9525734277321,2.8474265722679206,1
2020-05-14 09:00:00,15.49,40.89,1007.16,82.16,465.37,381.11281297593234,464.77172314138096,0.5982768586190446,1
2020-05-14 10:00:00,27.66,69.75,1009.71,84.27,439.18,356.4855576958357,434.73848499492163,4.441515005078372,1
2020-05-14 11:00:00,21.99,58.96,1014.09,61.3,453.38,368.73752027625744,449.6799027759237,3.7000972240762735,1
2020-05-14 12:00:00,28.57,62.26,1010.75,62.12,437.41,361.5299625890304,440.89019827930537,-3.480198279305341,1
2020-05-14 13:00:00,14.87,41.76,1022.26,78.21,464.84,381.6099916357662,465.3780385802027,-0.5380385802027376,1
2020-05-14 14:00:00,7.14,41.22,1016.6,97.09,435.58,391.7998320270035,477.80467320366284,-42.22467320366286,-1
2020-05-14 15:00:00,24.94,63.94,1012.72,73.71,438.55,363.3829134722163,443.14989447831255,-4.599894478312535,1
2020-05-14 16:00:00,10.17,41.17,1018.58,87.72,478.04,390.1185355082581,475.7543115954368,2.2856884045632455,1
2020-05-14 17:00:00,25.18,56.89,1012.26,64.46,442.42,364.5911492513144,444.6233527455054,-2.203352745505356,1
2020-05-14 18:00:00,22.75,58.79,1011.44,84.47,445.67,363.8772583128324,443.7527540400395,1.9172459599604963,1
2020-05-14 19:00:00,26.33,61.41,1011.9,52.1,452.79,364.21476391770074,444.1643462410985,8.625653758901535,1
2020-05-14 20:00:00,13.0,39.85,1012.57,61.56,477.71,386.32092257089033,471.1230763059638,6.586923694036159,1
2020-05-14 21:00:00,22.2,51.19,1009.2,82.95,445.54,365.4639921802122,445.6877953417222,-0.1477953417222011,1
2020-05-14 22:00:00,20.05,42.48,1012.29,85.09,457.01,375.2298637764625,457.5973948493445,-0.5873948493444914,1
2020-05-14 23:00:00,15.85,42.28,1007.4,82.12,467.3,379.78868202818273,463.15692930266187,4.143070697338146,1
2020-05-15 00:00:00,27.95,77.54,1010.12,78.97,434.7,356.08478828346665,434.2497418091057,0.4502581908942602,1
2020-05-15 01:00:00,27.22,66.48,1004.59,52.66,436.06,355.76231859147873,433.85648608716923,2.203513912830772,1
2020-05-15 02:00:00,14.19,39.52,1018.34,77.25,467.14,383.3300840832408,467.47571229663515,-0.33571229663516533,1
2020-05-15 03:00:00,18.97,43.43,1012.72,75.69,453.2,374.59255881148187,456.8201936725389,-3.6201936725389032,1
2020-05-15 04:00:00,13.45,41.49,1020.19,88.72,467.3,383.30586867224855,467.44618130762024,-0.14618130762022474,1
2020-05-15 05:00:00,18.39,67.71,1003.77,92.48,444.63,366.30755553990747,446.71653114622865,-2.0865311462286513,1
2020-05-15 06:00:00,31.67,69.68,1012.38,46.52,439.72,355.78942302391243,433.889540273064,5.830459726936056,1
2020-05-15 07:00:00,27.25,73.03,1014.15,68.52,439.78,356.3790865908028,434.6086421839059,5.171357816094087,1
